code9,prov,city,district,town
120116157,天津市,市辖区,滨海新区,小王庄镇
120116158,天津市,市辖区,滨海新区,中塘镇
120116400,天津市,市辖区,滨海新区,天津经济技术开发区（其他片区）
120116401,天津市,市辖区,滨海新区,天津港保税区
120116402,天津市,市辖区,滨海新区,天津滨海新区高新技术产业开发区
120116403,天津市,市辖区,滨海新区,东疆保税港区
120116406,天津市,市辖区,滨海新区,中新天津生态城
120117001,天津市,市辖区,宁河区,芦台街道
120117002,天津市,市辖区,宁河区,桥北街道
120117102,天津市,市辖区,宁河区,宁河镇
120117103,天津市,市辖区,宁河区,苗庄镇
120117104,天津市,市辖区,宁河区,丰台镇
120117105,天津市,市辖区,宁河区,岳龙镇
120117106,天津市,市辖区,宁河区,板桥镇
120117107,天津市,市辖区,宁河区,潘庄镇
120117109,天津市,市辖区,宁河区,造甲城镇
120117110,天津市,市辖区,宁河区,七里海镇
120117111,天津市,市辖区,宁河区,大北涧沽镇
120117112,天津市,市辖区,宁河区,东棘坨镇
120117113,天津市,市辖区,宁河区,北淮淀镇
120117114,天津市,市辖区,宁河区,俵口镇
120117115,天津市,市辖区,宁河区,廉庄镇
120117400,天津市,市辖区,宁河区,宁河区贸易开发区
120117401,天津市,市辖区,宁河区,宁河区经济开发区
120117402,天津市,市辖区,宁河区,天津未来科技城天津经济技术开发区片区
120117403,天津市,市辖区,宁河区,天津未来科技城滨海高新区片区
120117451,天津市,市辖区,宁河区,天津未来科技城宁河片区现代产业区组团
120117452,天津市,市辖区,宁河区,天津未来科技城宁河片区潘庄工业区组团
120117453,天津市,市辖区,宁河区,天津未来科技城宁河片区北淮淀组团
120118001,天津市,市辖区,静海区,华康街道
120118002,天津市,市辖区,静海区,朝阳街道
120118100,天津市,市辖区,静海区,静海镇
120118101,天津市,市辖区,静海区,唐官屯镇
120118102,天津市,市辖区,静海区,独流镇
120118103,天津市,市辖区,静海区,王口镇
120118104,天津市,市辖区,静海区,台头镇
120118105,天津市,市辖区,静海区,子牙镇
120118106,天津市,市辖区,静海区,陈官屯镇
120118107,天津市,市辖区,静海区,中旺镇
120118108,天津市,市辖区,静海区,大邱庄镇
120118109,天津市,市辖区,静海区,蔡公庄镇
120118110,天津市,市辖区,静海区,梁头镇
120118111,天津市,市辖区,静海区,团泊镇
120118112,天津市,市辖区,静海区,双塘镇
120118113,天津市,市辖区,静海区,大丰堆镇
120118114,天津市,市辖区,静海区,沿庄镇
120118115,天津市,市辖区,静海区,西翟庄镇
120118200,天津市,市辖区,静海区,良王庄乡
120118201,天津市,市辖区,静海区,杨成庄乡
120118400,天津市,市辖区,静海区,高新产业园
120118402,天津市,市辖区,静海区,天津子牙经济技术开发区
120118403,天津市,市辖区,静海区,天津健康产业国际合作示范区
120119001,天津市,市辖区,蓟州区,文昌街道
120119100,天津市,市辖区,蓟州区,渔阳镇
120119101,天津市,市辖区,蓟州区,洇溜镇
120119102,天津市,市辖区,蓟州区,官庄镇
120119103,天津市,市辖区,蓟州区,马伸桥镇
120119104,天津市,市辖区,蓟州区,下营镇
120119105,天津市,市辖区,蓟州区,邦均镇
120119106,天津市,市辖区,蓟州区,别山镇
120119108,天津市,市辖区,蓟州区,尤古庄镇
120119109,天津市,市辖区,蓟州区,上仓镇
120119111,天津市,市辖区,蓟州区,下仓镇
120119112,天津市,市辖区,蓟州区,罗庄子镇
120119113,天津市,市辖区,蓟州区,白涧镇
120119115,天津市,市辖区,蓟州区,侯家营镇
120119116,天津市,市辖区,蓟州区,桑梓镇
120119117,天津市,市辖区,蓟州区,东施古镇
120119118,天津市,市辖区,蓟州区,下窝头镇
120119119,天津市,市辖区,蓟州区,杨津庄镇
120119120,天津市,市辖区,蓟州区,出头岭镇
120119121,天津市,市辖区,蓟州区,西龙虎峪镇
120119122,天津市,市辖区,蓟州区,穿芳峪镇
120119123,天津市,市辖区,蓟州区,东二营镇
120119124,天津市,市辖区,蓟州区,许家台镇
120119125,天津市,市辖区,蓟州区,礼明庄镇
120119126,天津市,市辖区,蓟州区,东赵各庄镇
120119127,天津市,市辖区,蓟州区,州河湾镇
120119203,天津市,市辖区,蓟州区,孙各庄满族乡
120119401,天津市,市辖区,蓟州区,天津市蓟州区经济开发区
130102001,河北省,石家庄市,长安区,建北街道
130102002,河北省,石家庄市,长安区,青园街道
130102003,河北省,石家庄市,长安区,广安街道
130102004,河北省,石家庄市,长安区,育才街道
130102005,河北省,石家庄市,长安区,跃进街道
130102007,河北省,石家庄市,长安区,河东街道
130102010,河北省,石家庄市,长安区,长丰街道
130102011,河北省,石家庄市,长安区,谈固街道
130102012,河北省,石家庄市,长安区,中山东路街道
130102013,河北省,石家庄市,长安区,阜康街道
130102014,河北省,石家庄市,长安区,建安街道
130102015,河北省,石家庄市,长安区,胜北街道
130102100,河北省,石家庄市,长安区,西兆通镇
130102101,河北省,石家庄市,长安区,南村镇
130102102,河北省,石家庄市,长安区,高营镇
130102103,河北省,石家庄市,长安区,桃园镇
130104001,河北省,石家庄市,桥西区,东里街道
130104002,河北省,石家庄市,桥西区,中山街道
130104004,河北省,石家庄市,桥西区,南长街道
130104005,河北省,石家庄市,桥西区,维明街道
130104007,河北省,石家庄市,桥西区,友谊街道
130104008,河北省,石家庄市,桥西区,红旗街道
130104009,河北省,石家庄市,桥西区,新石街道
130104010,河北省,石家庄市,桥西区,苑东街道
130104011,河北省,石家庄市,桥西区,西里街道
130104012,河北省,石家庄市,桥西区,振头街道
130104013,河北省,石家庄市,桥西区,留营街道
130104014,河北省,石家庄市,桥西区,长兴街道
130104015,河北省,石家庄市,桥西区,彭后街道
130104016,河北省,石家庄市,桥西区,东风街道
130104017,河北省,石家庄市,桥西区,东华街道
130104018,河北省,石家庄市,桥西区,休门街道
130104019,河北省,石家庄市,桥西区,汇通街道
130105001,河北省,石家庄市,新华区,革新街街道
130105003,河北省,石家庄市,新华区,新华路街道
130105004,河北省,石家庄市,新华区,宁安街道
130105005,河北省,石家庄市,新华区,东焦街道
130105006,河北省,石家庄市,新华区,西苑街道
130105007,河北省,石家庄市,新华区,合作路街道
130105008,河北省,石家庄市,新华区,联盟街道
130105009,河北省,石家庄市,新华区,石岗街道
130105011,河北省,石家庄市,新华区,天苑街道
130105012,河北省,石家庄市,新华区,北苑街道
130105013,河北省,石家庄市,新华区,赵陵铺路街道
130105014,河北省,石家庄市,新华区,西三庄街道
130105015,河北省,石家庄市,新华区,大郭街道
130105016,河北省,石家庄市,新华区,杜北街道
130105017,河北省,石家庄市,新华区,赵佗路街道
130107001,河北省,石家庄市,井陉矿区,矿市街道
130107002,河北省,石家庄市,井陉矿区,四微街道
130107100,河北省,石家庄市,井陉矿区,贾庄镇
130107101,河北省,石家庄市,井陉矿区,凤山镇
130107200,河北省,石家庄市,井陉矿区,横涧乡
130108001,河北省,石家庄市,裕华区,裕兴街道
130108002,河北省,石家庄市,裕华区,裕强街道
130108003,河北省,石家庄市,裕华区,东苑街道
130108004,河北省,石家庄市,裕华区,建通街道
130108005,河北省,石家庄市,裕华区,槐底街道
130108006,河北省,石家庄市,裕华区,裕华路街道
130108007,河北省,石家庄市,裕华区,裕东街道
130108008,河北省,石家庄市,裕华区,裕翔街道
130108009,河北省,石家庄市,裕华区,建华南街道
130108101,河北省,石家庄市,裕华区,方村镇
130109100,河北省,石家庄市,藁城区,廉州镇
130109101,河北省,石家庄市,藁城区,兴安镇
130109102,河北省,石家庄市,藁城区,贾市庄镇
130109103,河北省,石家庄市,藁城区,南营镇
130109104,河北省,石家庄市,藁城区,梅花镇
130109105,河北省,石家庄市,藁城区,岗上镇
130109107,河北省,石家庄市,藁城区,南董镇
130109108,河北省,石家庄市,藁城区,张家庄镇
130109109,河北省,石家庄市,藁城区,南孟镇
130109110,河北省,石家庄市,藁城区,增村镇
130109111,河北省,石家庄市,藁城区,常安镇
130109112,河北省,石家庄市,藁城区,西关镇
130109200,河北省,石家庄市,藁城区,九门回族乡
130109500,河北省,石家庄市,藁城区,石家庄经济技术开发区
130110100,河北省,石家庄市,鹿泉区,获鹿镇
130110101,河北省,石家庄市,鹿泉区,铜冶镇
130110102,河北省,石家庄市,鹿泉区,寺家庄镇
130110103,河北省,石家庄市,鹿泉区,上庄镇
130110104,河北省,石家庄市,鹿泉区,李村镇
130110105,河北省,石家庄市,鹿泉区,宜安镇
130110106,河北省,石家庄市,鹿泉区,黄壁庄镇
130110107,河北省,石家庄市,鹿泉区,大河镇
130110108,河北省,石家庄市,鹿泉区,山尹村镇
130110200,河北省,石家庄市,鹿泉区,石井乡
130110201,河北省,石家庄市,鹿泉区,白鹿泉乡
130110202,河北省,石家庄市,鹿泉区,上寨乡
130110500,河北省,石家庄市,鹿泉区,河北鹿泉经济开发区
130111100,河北省,石家庄市,栾城区,栾城镇
130111103,河北省,石家庄市,栾城区,冶河镇
130111104,河北省,石家庄市,栾城区,窦妪镇
130111105,河北省,石家庄市,栾城区,楼底镇
130111200,河北省,石家庄市,栾城区,南高乡
130111201,河北省,石家庄市,栾城区,柳林屯乡
130111202,河北省,石家庄市,栾城区,西营乡
130121100,河北省,石家庄市,井陉县,微水镇
130121101,河北省,石家庄市,井陉县,上安镇
130121102,河北省,石家庄市,井陉县,天长镇
130121103,河北省,石家庄市,井陉县,秀林镇
130121104,河北省,石家庄市,井陉县,南峪镇
130121105,河北省,石家庄市,井陉县,威州镇
130121106,河北省,石家庄市,井陉县,小作镇
130121107,河北省,石家庄市,井陉县,南障城镇
130121108,河北省,石家庄市,井陉县,苍岩山镇
130121109,河北省,石家庄市,井陉县,测鱼镇
130121200,河北省,石家庄市,井陉县,吴家窑乡
130121201,河北省,石家庄市,井陉县,北正乡
130121202,河北省,石家庄市,井陉县,于家乡
130121203,河北省,石家庄市,井陉县,孙庄乡
130121204,河北省,石家庄市,井陉县,南陉乡
130121205,河北省,石家庄市,井陉县,辛庄乡
130121206,河北省,石家庄市,井陉县,南王庄乡
130123001,河北省,石家庄市,正定县,诸福屯街道
130123002,河北省,石家庄市,正定县,三里屯街道
130123100,河北省,石家庄市,正定县,正定镇
130123102,河北省,石家庄市,正定县,新城铺镇
130123103,河北省,石家庄市,正定县,新安镇
130123104,河北省,石家庄市,正定县,南岗镇
130123105,河北省,石家庄市,正定县,曲阳桥镇
130123106,河北省,石家庄市,正定县,南牛镇
130123201,河北省,石家庄市,正定县,南楼乡
130123202,河北省,石家庄市,正定县,西平乐乡
130125100,河北省,石家庄市,行唐县,龙州镇
130125101,河北省,石家庄市,行唐县,南桥镇
130125102,河北省,石家庄市,行唐县,上碑镇
130125103,河北省,石家庄市,行唐县,口头镇
130125104,河北省,石家庄市,行唐县,上方镇
130125200,河北省,石家庄市,行唐县,独羊岗乡
130125201,河北省,石家庄市,行唐县,安香乡
130125202,河北省,石家庄市,行唐县,只里乡
130125203,河北省,石家庄市,行唐县,市同乡
130125204,河北省,石家庄市,行唐县,翟营乡
130125205,河北省,石家庄市,行唐县,城寨乡
130125207,河北省,石家庄市,行唐县,玉亭乡
130125208,河北省,石家庄市,行唐县,北河乡
130125209,河北省,石家庄市,行唐县,上阎庄乡
130125210,河北省,石家庄市,行唐县,九口子乡
130125400,河北省,石家庄市,行唐县,河北行唐经济开发区
130126100,河北省,石家庄市,灵寿县,灵寿镇
130126101,河北省,石家庄市,灵寿县,青同镇
130126102,河北省,石家庄市,灵寿县,塔上镇
130126103,河北省,石家庄市,灵寿县,陈庄镇
130126104,河北省,石家庄市,灵寿县,慈峪镇
130126105,河北省,石家庄市,灵寿县,岔头镇
130126200,河北省,石家庄市,灵寿县,三圣院乡
130126201,河北省,石家庄市,灵寿县,北洼乡
130126202,河北省,石家庄市,灵寿县,牛城乡
130126203,河北省,石家庄市,灵寿县,狗台乡
130126204,河北省,石家庄市,灵寿县,南寨乡
130126205,河北省,石家庄市,灵寿县,南燕川乡
130126206,河北省,石家庄市,灵寿县,北谭庄乡
130126207,河北省,石家庄市,灵寿县,寨头乡
130126208,河北省,石家庄市,灵寿县,南营乡
130127100,河北省,石家庄市,高邑县,高邑镇
130127101,河北省,石家庄市,高邑县,大营镇
130127102,河北省,石家庄市,高邑县,富村镇
130127103,河北省,石家庄市,高邑县,万城镇
130127104,河北省,石家庄市,高邑县,中韩镇
130128100,河北省,石家庄市,深泽县,深泽镇
130128101,河北省,石家庄市,深泽县,铁杆镇
130128102,河北省,石家庄市,深泽县,赵八镇
130128103,河北省,石家庄市,深泽县,大桥头镇
130128200,河北省,石家庄市,深泽县,白庄乡
130128201,河北省,石家庄市,深泽县,留村乡
130129100,河北省,石家庄市,赞皇县,赞皇镇
130129101,河北省,石家庄市,赞皇县,院头镇
130129102,河北省,石家庄市,赞皇县,南邢郭镇
